step,datetime,portfolio_value,benchmark_value,cash,reward,portfolio_return,drawdown,total_fees,rolling_volatility,risk_adjusted_return,cost_penalty,risk_halted,price_btc_usdt,holding_btc_usdt,position_value_btc_usdt,action_btc_usdt,price_eth_usdt,holding_eth_usdt,position_value_eth_usdt,action_eth_usdt,label,agent_return,benchmark_return,agent_cumulative_return,benchmark_cumulative_return,agent_drawdown,benchmark_drawdown,gross_exposure,exposure_btc_usdt,exposure_eth_usdt
30,2026-04-20 02:30:00+00:00,9999.8671875,10028.5537109375,9969.71530774492,-2.0073905910020816e-05,-2.929717827157195e-06,1.4257798576368577e-05,0.002276320219039917,0.0017391920555382967,-0.0016845264711706292,2.2763437827548556e-07,False,74460.7734375,0.0,0.0,0.30930304527282715,2276.320068359375,0.0132462652400136,30.15273939665417,1.0,forward_2026_0420_0428,-2.9297178271159297e-06,1.4022657303325303e-05,-1.3281249999996803e-05,0.002855371093750003,-1.4062489013699775e-05,-0.005170782790988482,0.003015313986804304,0.0,0.003015313986804304
31,2026-04-20 02:35:00+00:00,9999.8828125,10034.05859375,9967.435409809053,1.0285463545236637e-05,1.5625207522287406e-06,1.2695300102245994e-05,0.002277620315551758,0.0017334017902612686,0.0009014184350078958,2.2776505655983324e-07,False,74500.0,0.0,0.0,0.09376871585845947,2277.6201171875,0.014246265403926373,32.44758067877501,1.0,forward_2026_0420_0428,1.5625207521186013e-06,0.0005489209083555657,-1.1718749999944933e-05,0.003405859374999931,-1.249999023433812e-05,-0.004624700233419543,0.003244796092831714,0.0,0.003244796092831714
32,2026-04-20 02:40:00+00:00,9999.8818359375,10034.05859375,9966.129726801693,-8.576625013549466e-07,-9.765739442259089e-08,1.2792956256878656e-05,0.001304378628730774,0.001726613030768931,-5.656009341882664e-05,1.3043939145969607e-07,False,74500.0,0.0,0.0,0.1875499039888382,2277.6201171875,0.014818958938121796,33.751958993241715,0.5726936459541321,forward_2026_0420_0428,-9.765739439338006e-08,0.0,-1.1816406250031442e-05,0.003405859374999931,-1.2597646408041285e-05,-0.004624700233419543,0.003375235782481367,0.0,0.003375235782481367
33,2026-04-20 02:45:00+00:00,9999.90234375,10036.3203125,9964.854894865095,1.3789115066720881e-05,2.0508054831507287e-06,1.0742177009592764e-05,0.0012735583782196044,0.0017205633921548724,0.0011919377811346176,1.2735734272806105e-07,False,74483.65625,0.0,0.0,-0.00657825730741024,2279.14990234375,0.015377745032310486,35.04818608865753,0.5587865114212036,forward_2026_0420_0428,2.0508054832113487e-06,0.0002254041800602291,-9.765624999991118e-06,0.0036320312500000007,-1.0546866760274831e-05,-0.004400338480123445,0.003504852835944229,0.0,0.003504852835944229
34,2026-04-20 02:50:00+00:00,9999.9111328125,10037.8447265625,9963.691003707825,5.8409129833505256e-06,8.789148331526675e-07,9.86327161789881e-06,0.0011627284288406373,0.001714089885354042,0.0005127588486659486,1.1627397837213377e-07,False,74487.671875,0.0,0.0,-0.1538306325674057,2279.719970703125,0.015887776389718056,36.21968112570585,0.5100312232971191,forward_2026_0420_0428,8.789148331356245e-07,0.0001518897379750861,-8.886718749989697e-06,0.0037844726562499265,-9.66796119694635e-06,-0.004249117108407141,0.0036220003002685654,0.0,0.0036220003002685654
35,2026-04-20 02:55:00+00:00,9999.91015625,10034.43359375,9962.697844067512,-8.184746507759575e-07,-9.765711785134028e-08,9.960927772531472e-06,0.0009921674728393555,0.0017079035751521587,-5.7179526505886025e-05,9.921762900309954e-08,False,74437.1015625,0.0,0.0,-0.6007904410362244,2279.719970703125,0.016322990879416466,37.21184828941068,0.4352146089076996,forward_2026_0420_0428,-9.765711783682463e-08,-0.00033982721444902886,-8.984374999965183e-06,0.0034433593750000657,-9.765617370649515e-06,-0.004587500357225327,0.0037212182617613887,0.0,0.0037212182617613887
36,2026-04-20 03:00:00+00:00,9999.884765625,10030.271484375,9962.35428777307,-1.7557339142767626e-05,-2.539085312094601e-06,1.2499987792980671e-05,0.00034321308135986327,0.0017016351921483874,-0.0014921432275213859,3.432161649425952e-08,False,74425.2890625,0.0,0.0,-1.0,2278.18994140625,0.016473641619086266,37.5300846349337,0.15065164864063263,forward_2026_0420_0428,-2.539085312114331e-06,-0.0004147826916302,-1.152343749999396e-05,0.00302714843749996,-1.2304677886931792e-05,-0.005000380233109558,0.0037530517115502023,0.0,0.0037530517115502023
37,2026-04-20 03:05:00+00:00,9999.884765625,10027.501953125,9962.35428777307,-6.249993896490336e-08,0.0,1.2499987792980671e-05,0.0,0.001695429440587759,0.0,0.0,False,74384.2265625,0.0,0.0,-1.0,2278.18994140625,0.016473641619086266,37.5300846349337,-0.048149190843105316,forward_2026_0420_0428,0.0,-0.00027611727701626343,-1.152343749999396e-05,0.002750195312499981,-1.2304677886931792e-05,-0.005275116818751813,0.0037530517115502023,0.0,0.0037530517115502023
38,2026-04-20 03:10:00+00:00,9999.943359375,10043.228515625,9963.073020940004,4.031064734712045e-05,5.859442520919675e-06,6.640618515020982e-06,0.0007194526195526123,0.0016956126783043146,0.0034556354009797428,7.194609102154448e-08,False,74500.0,0.0,0.0,-1.0,2281.7900390625,0.016158340498805046,36.86994039795354,-0.3153018355369568,forward_2026_0420_0428,5.859442520961267e-06,0.0015683430004318488,-5.664062500021494e-06,0.0043228515625000075,-6.4453074646309005e-06,-0.0037150470108591183,0.003687014923278318,0.0,0.003687014923278318
39,2026-04-20 03:15:00+00:00,9999.904296875,10033.7099609375,9965.121335308015,-2.7267892504223845e-05,-3.90627212536946e-06,1.0546864700327441e-05,0.00205036473274231,0.0016907422104850411,-0.0023103848420732535,2.0503763462020833e-07,False,74432.890625,0.0,0.0,-1.0,2279.52001953125,0.015258868224918842,34.78289559409177,-0.8994720578193665,forward_2026_0420_0428,-3.906272125320243e-06,-0.0009477584496550007,-9.570312500040146e-06,0.0033709960937500227,-1.0351554412868502e-05,-0.0046592844933187605,0.0034783228480458088,0.0,0.0034783228480458088
40,2026-04-20 03:20:00+00:00,9999.9208984375,10047.00390625,9966.304602912842,1.1313350499113843e-05,1.660172138366168e-06,8.886710071572195e-06,0.0011844520568847657,0.0016912813298404217,0.0009816058250362494,1.1844633925695774e-07,False,74591.5078125,0.0,0.0,-1.0,2280.699951171875,0.014739531092345715,33.616447842609205,-0.5193370580673218,forward_2026_0420_0428,1.6601721384290613e-06,0.0013249282034517584,-7.91015625001279e-06,0.0047003906250000504,-8.691399459803684e-06,-0.0033405295073002383,0.003361671375606763,0.0,0.003361671375606763
41,2026-04-20 03:25:00+00:00,9999.919921875,10043.5400390625,9966.559955684303,-7.475388168581719e-07,-9.765702248230674e-08,8.984366226204857e-06,0.0002556083798408508,0.0016854885034263134,-5.79398923068934e-05,2.5561040175906786e-08,False,74540.15625,0.0,0.0,-0.9711182117462158,2280.699951171875,0.014627456665039062,33.36083970172331,-0.11207452416419983,forward_2026_0420_0428,-9.765702246866681e-08,-0.000344766183015488,-8.007812499988276e-06,0.004354003906249959,-8.789055633506848e-06,-0.0036841439887083105,0.0033361106851211766,0.0,0.0033361106851211766
42,2026-04-20 03:30:00+00:00,9999.919921875,10043.5400390625,9965.396063572405,-1.6119570048186405e-07,0.0,8.984366226204857e-06,0.0011627293825149537,0.0016793620306998491,0.0,1.1627386935083978e-07,False,74540.15625,0.0,0.0,-1.0,2280.699951171875,0.015137269161641598,34.52356903783152,0.5098124742507935,forward_2026_0420_0428,0.0,0.0,-8.007812499988276e-06,0.004354003906249959,-8.789055633506848e-06,-0.0036841439887083105,0.0034523845498313052,0.0,0.0034523845498313052
43,2026-04-20 03:35:00+00:00,9999.916015625,10042.185546875,9963.113162615537,-3.000050221978454e-06,-3.9062812807680687e-07,9.374990844735503e-06,0.0022806203365325927,0.0016732958611100912,-0.00023344832797320814,2.2806385994588774e-07,False,74522.6875,0.0,0.0,-0.2783055603504181,2280.6201171875,0.016137268394231796,36.80297893633906,1.0,forward_2026_0420_0428,-3.906281280663393e-07,-0.00013486202894918975,-8.398437500001243e-06,0.004218554687499987,-9.179680328319506e-06,-0.0038185091665241533,0.0036803288026453344,0.0,0.0036803288026453344
44,2026-04-20 03:40:00+00:00,9999.9140625,10042.185546875,9960.830261658668,-1.6426684722881495e-06,-1.9531414033360046e-07,9.570303154000826e-06,0.0022806203365325927,0.001667301170527935,-0.00011714388671504637,2.2806394903408124e-07,False,74522.6875,0.0,0.0,0.0769922211766243,2280.6201171875,0.01713726855814457,39.08359942734933,1.0,forward_2026_0420_0428,-1.9531414030549143e-07,0.0,-8.593749999952216e-06,0.004218554687499987,-9.374992675836857e-06,-0.0038185091665241533,0.003908393530491835,0.0,0.003908393530491835
45,2026-04-20 03:45:00+00:00,9999.9248046875,10048.3623046875,9958.546580293416,7.264029925066747e-06,1.0742279816467173e-06,8.496085453041549e-06,0.002281399965286255,0.001662782160565257,0.0006460424327808807,2.2814195712356952e-07,False,74588.828125,0.0,0.0,-0.7485049366950989,2281.39990234375,0.018137268722057343,41.37836309128397,1.0,forward_2026_0420_0428,1.074227981678888e-06,0.0006150810282949948,-7.519531249999822e-06,0.004836230468749925,-8.300774764991026e-06,-0.003205776830773943,0.0041378674239518,0.0,0.0041378674239518
46,2026-04-20 03:50:00+00:00,10000.015625,10060.138671875,9956.636134845494,6.352442127637447e-05,9.08209954313133e-06,2.9296820640664825e-07,0.0019085369110107423,0.0016623169649392366,0.005463464170051734,1.9085512624216024e-07,False,74595.5078125,0.0,0.0,-1.0,2286.550048828125,0.018971947953104973,43.38030851853682,0.8346796631813049,forward_2026_0420_0428,9.082099543089583e-06,0.0011719688074947054,1.5625000000518696e-06,0.006013867187500077,0.0,-0.002037565093728655,0.004338024073691067,0.0,0.004338024073691067
47,2026-04-20 03:55:00+00:00,10000.021484375,10064.36328125,9956.636134845494,4.121379845564421e-06,5.859365844740868e-07,0.0,0.0,0.0016573213506489992,0.00035354432610903335,0.0,False,74648.6796875,0.0,0.0,-1.0,2286.840087890625,0.018971947953104973,43.38581112453494,-0.004302630666643381,forward_2026_0420_0428,5.859365845850562e-07,0.00041993550116870004,2.1484374999047873e-06,0.006436328124999946,0.0,-0.0016184852384788506,0.004338571791303161,0.0,0.004338571791303161
48,2026-04-20 04:00:00+00:00,9999.9736328125,10056.052734375,9954.349440435646,-3.399210595087771e-05,-4.785145969412956e-06,4.785145969412956e-06,0.002284409999847412,0.0016526333056390285,-0.002895459374242311,2.2844050919458474e-07,False,74604.703125,0.0,0.0,-1.0,2284.409912109375,0.019971948117017746,45.62411624264951,1.0,forward_2026_0420_0428,-4.785145969465887e-06,-0.0008257399542087596,-2.6367187500042633e-06,0.005605273437500058,-4.785145969465887e-06,-0.0024428887447609515,0.004562423654092945,0.0,0.004562423654092945
49,2026-04-20 04:05:00+00:00,9999.962890625,10052.96875,9953.508529879091,-7.70984415123784e-06,-1.074221582420188e-06,5.859362411526069e-06,0.0008400704860687256,0.0016469932161271572,-0.0006522318486649603,8.40072701104168e-08,False,74575.6171875,0.0,0.0,-1.0,2283.89990234375,0.02033977024257183,46.45399927070412,0.3678227961063385,forward_2026_0420_0428,-1.0742215824643964e-06,-0.00030667941551831834,-3.710937499956657e-06,0.005296874999999979,-5.859362411486657e-06,-0.002748818976586853,0.004645417165923176,0.0,0.004645417165923176
50,2026-04-20 04:10:00+00:00,9999.9658203125,10049.3369140625,9951.22207579684,1.8209362844302018e-06,2.929698371927552e-07,5.566394290949765e-06,0.002284169912338257,0.0016420085448771715,0.00017842162575703455,2.2841783887814965e-07,False,74512.9609375,0.0,0.0,-1.0,2284.169921875,0.021339770406484604,48.743661702210375,1.0,forward_2026_0420_0428,2.9296983727888914e-07,-0.0003612699917623363,-3.417968750030198e-06,0.004933691406250107,-5.566394290945631e-06,-0.00310909590254016,0.004874382830709228,0.0,0.004874382830709228
51,2026-04-20 04:15:00+00:00,9999.9423828125,10046.0986328125,9949.55838271129,-1.6871421397978044e-05,-2.343758010891639e-06,7.910139255560193e-06,0.0016620310544967652,0.0016364832408726215,-0.0014321909017279964,1.6620367352863877e-07,False,74498.859375,0.0,0.0,-1.0,2283.1298828125,0.022067731246352196,50.38349665442183,0.7279615998268127,forward_2026_0420_0428,-2.3437580108920386e-06,-0.00032223830066524517,-5.76171874999698e-06,0.004609863281249904,-7.910139255606907e-06,-0.0034303323334251568,0.005038378695163181,0.0,0.005038378695163181
52,2026-04-20 04:20:00+00:00,9999.888671875,10039.041015625,9947.275301807043,-3.858228452444305e-05,-5.371124696909875e-06,1.3281221466125756e-05,0.0022808001041412355,0.001631727907806635,-0.0032916672395647984,2.2808132455456777e-07,False,74470.1796875,0.0,0.0,-1.0,2280.800048828125,0.02306773141026497,52.612882926886414,1.0,forward_2026_0420_0428,-5.371124696895713e-06,-0.0007025231829248524,-1.1132812499980993e-05,0.003904101562500095,-1.3281221466154847e-05,-0.004130445628360624,0.005261346866276801,0.0,0.005261346866276801
53,2026-04-20 04:25:00+00:00,9999.90625,10044.2744140625,9944.991350043414,1.2275132768203522e-05,1.7578320696148376e-06,1.1523412742667936e-05,0.002281670093536377,0.0016271565109491348,0.0010803087311824476,2.2816954952245073e-07,False,74519.421875,0.0,0.0,-1.0,2281.669921875,0.024067731574177742,54.9146192205626,1.0,forward_2026_0420_0428,1.7578320696820526e-06,0.0005213046175780445,-9.37499999997815e-06,0.0044274414062499545,-1.1523412742686645e-05,-0.003611294231161355,0.005491513404994432,0.0,0.005491513404994432
54,2026-04-20 04:30:00+00:00,9999.87109375,10037.439453125,9942.708769602892,-2.5488433848877702e-05,-3.5156579592933683e-06,1.5039030189583577e-05,0.0022803001403808596,0.0016223930288106203,-0.0021669548586796907,2.2803215183950945e-07,False,74462.7421875,0.0,0.0,-1.0,2280.300048828125,0.025067731738090515,57.16194990637814,1.0,forward_2026_0420_0428,-3.5156579593076387e-06,-0.0006804832938386296,-1.2890624999983835e-05,0.0037439453125001076,-1.5039030189623048e-05,-0.004289320099606586,0.005716268676913727,0.0,0.005716268676913727
55,2026-04-20 04:35:00+00:00,9999.8681640625,10038.9404296875,9940.42618916237,-2.4092807708201543e-06,-2.929725265989757e-07,1.533199831015988e-05,0.0022803001403808596,0.0016171894967556,-0.00018116152991450016,2.280329535253775e-07,False,74485.0,0.0,0.0,-1.0,2280.300048828125,0.02606773190200329,59.44225032897657,1.0,forward_2026_0420_0428,-2.929725265721217e-07,0.00014953779492365982,-1.3183593750021316e-05,0.0038940429687499556,-1.5331998310164074e-05,-0.004140423720152331,0.005944303400178812,0.0,0.005944303400178812
56,2026-04-20 04:40:00+00:00,9999.8662109375,10038.9404296875,9938.143608721848,-1.712725355842645e-06,-1.9531507495460145e-07,1.5527310390544083e-05,0.0022803001403808596,0.0016118553467094898,-0.00012117407086025354,2.280330203327876e-07,False,74485.0,0.0,0.0,-1.0,2280.300048828125,0.02706773206591606,61.722550751575,1.0,forward_2026_0420_0428,-1.9531507500225587e-07,0.0,-1.3378906249972289e-05,0.0038940429687499556,-1.5527310390561766e-05,-0.004140423720152331,0.00617233765428432,0.0,0.00617233765428432
57,2026-04-20 04:45:00+00:00,9999.9658203125,10053.1923828125,9935.85727444541,7.152179359909458e-05,9.961070768231957e-06,5.566394290949765e-06,0.002284050226211548,0.0016113609308376908,0.006181696288078879,2.284080784714234e-07,False,74574.03125,0.0,0.0,-1.0,2284.050048828125,0.028067732229828835,64.10810517003529,1.0,forward_2026_0420_0428,9.961070768227387e-06,0.001419667067936059,-3.417968750030198e-06,0.005319238281249916,-5.566394290945631e-06,-0.002726634675419004,0.0064108324290284326,0.0,0.0064108324290284326
58,2026-04-20 04:50:00+00:00,10000.0009765625,10055.81640625,9933.56956908452,2.515994379416419e-05,3.5156370163374582e-06,2.050776844034124e-06,0.0022854199409484866,0.0016065506497398019,0.0021883103437293815,2.285427752469125e-07,False,74568.2734375,0.0,0.0,-1.0,2285.419921875,0.029067732393741608,66.43197469638835,1.0,forward_2026_0420_0428,3.515637016393569e-06,0.00026101394836386405,9.765624997548628e-08,0.005581640624999995,-2.0507768440092278e-06,-0.002466332416737438,0.006643196820889145,0.0,0.006643196820889145
59,2026-04-20 04:55:00+00:00,10000.0,10053.794921875,9932.284538379783,-8.465739881785914e-07,-9.765624046325777e-08,2.1484328842262255e-06,0.0012837469577789307,0.0016014446737244725,-6.098009000528995e-05,1.283746832413029e-07,False,74538.296875,0.0,0.0,-1.0,2285.419921875,0.02962944470345974,67.71572319938059,0.5617116093635559,forward_2026_0420_0428,-9.765624042756826e-08,-0.00020102638048802302,0.0,0.00537949218749989,-2.1484328842635847e-06,-0.0026668629993465975,0.006771572319938059,0.0,0.006771572319938059
60,2026-04-20 05:00:00+00:00,9999.7724609375,10032.201171875,9930.686747798914,-0.00016468349343645676,-2.275390625e-05,2.4902290248985792e-05,0.0015961943864822388,0.0016062911599874496,-0.01416454562965636,1.5961943864822388e-07,False,74466.6015625,0.0,0.0,-1.0,2277.800048828125,0.030330205336213112,69.08614319579328,0.7007613778114319,forward_2026_0420_0428,-2.275390624995044e-05,-0.002147820814707102,-2.275390624995044e-05,0.003220117187499927,-2.4902290248984826e-05,-0.0048089558701936985,0.006908771521118823,0.0,0.006908771521118823
61,2026-04-20 05:05:00+00:00,9999.771484375,10023.90234375,9929.605929562682,-9.3952010292511e-07,-9.765847211171895e-08,2.4999946289177895e-05,0.00107973849773407,0.0016038886969909072,-6.0888559271133586e-05,1.0797630665616586e-07,False,74343.578125,0.0,0.0,-1.0,2277.800048828125,0.030804231762886047,70.16588061361472,0.4740268588066101,forward_2026_0420_0428,-9.765847208687006e-08,-0.0008272190701543725,-2.2851562500036948e-05,0.0023902343749999666,-2.499994628912816e-05,-0.005632196880344775,0.007016748405026196,0.0,0.007016748405026196
62,2026-04-20 05:10:00+00:00,9999.5791015625,10009.31640625,9927.371548289413,-0.00013957791495776195,-1.9238720884832718e-05,4.423818620702182e-05,0.002232149124145508,0.001604556804522872,-0.011989478312855349,2.2322001334063687e-07,False,74328.5,0.0,0.0,-1.0,2271.6298828125,0.031786851584911346,72.20796194081049,0.9826200604438782,forward_2026_0420_0428,-1.9238720884828808e-05,-0.001455115682476138,-4.2089843749981704e-05,0.000931640624999952,-4.423818620702402e-05,-0.007079117064813567,0.0072211001290571845,0.0,0.0072211001290571845
63,2026-04-20 05:15:00+00:00,9999.4814453125,10002.654296875,9926.092932446118,-7.1174151421821e-05,-9.76603605093144e-06,5.4003790226231935e-05,0.0012773385047912598,0.0016006978694349527,-0.006101035719275517,1.277392270032313e-07,False,74328.5,0.0,0.0,-1.0,2268.60009765625,0.032349903136491776,73.38899341461547,0.5630514025688171,forward_2026_0420_0428,-9.766036050962157e-06,-0.0006655908460282411,-5.185546874997282e-05,0.0002654296874999851,-5.4003790226242465e-05,-0.007739996115325387,0.0073392799232622555,0.0,0.0073392799232622555
64,2026-04-20 05:20:00+00:00,9999.4345703125,9993.005859375,9923.96600362217,-3.453859447993956e-05,-4.687743085115058e-06,5.869128015545279e-05,0.0021248040199279786,0.0015974595444276929,-0.0029344903573212205,2.1249142083503063e-07,False,74230.796875,0.0,0.0,-1.0,2267.2099609375,0.03328709304332733,75.46882891848509,0.9371888637542725,forward_2026_0420_0428,-4.687743085152185e-06,-0.0009645877197829167,-5.654296875001741e-05,-0.000699414062499959,-5.8691280155453995e-05,-0.008697117929904352,0.007547309639141581,0.0,0.007547309639141581
65,2026-04-20 05:25:00+00:00,9999.3818359375,9985.173828125,9921.972641573544,-3.889097654772036e-05,-5.2737356926724665e-06,6.396470632582625e-05,0.001991370677947998,0.0015933511313050985,-0.0033098268995186263,1.991483282324997e-07,False,74164.5703125,0.0,0.0,-1.0,2265.679931640625,0.03416602313518524,77.40927296135851,0.8789284825325012,forward_2026_0420_0428,-5.273735692701287e-06,-0.0007837512916748501,-6.181640625002593e-05,-0.0014826171874999794,-6.39647063258586e-05,-0.009474052844167913,0.007741405842024328,0.0,0.007741405842024328
66,2026-04-20 05:30:00+00:00,9999.4599609375,9992.291015625,9920.37394600534,5.651258419472203e-05,7.81298297052933e-06,5.615222311045816e-05,0.001597098469734192,0.0015899281715974212,0.004914008206001751,1.597197202725337e-07,False,74193.78125,0.0,0.0,-1.0,2268.02001953125,0.0348702035844326,79.0863198146235,0.7041817903518677,forward_2026_0420_0428,7.812982970589744e-06,0.000712775523241671,-5.400390624998863e-05,-0.0007708984375000005,-5.615222311050605e-05,-0.00876803019389949,0.007909059101548595,0.0,0.007909059101548595
67,2026-04-20 05:35:00+00:00,9999.5166015625,9998.669921875,9918.893651156899,4.097442653954176e-05,5.664368398019932e-06,5.0488172779316294e-05,0.001478816032409668,0.0015861894935369492,0.0035710388595274925,1.4788958985651276e-07,False,74233.90625,0.0,0.0,-1.0,2269.68994140625,0.03552175313234329,80.62336578559552,0.651549756526947,forward_2026_0420_0428,5.664368398106134e-06,0.0006383827532669972,-4.833984374996714e-05,-0.00013300781250003002,-5.048817277930606e-05,-0.008135244799888364,0.00806272632949052,0.0,0.00806272632949052
68,2026-04-20 05:40:00+00:00,9999.515625,9992.1044921875,9917.62911178064,-1.0938940763216446e-06,-9.766097091607455e-08,5.05858288195084e-05,0.0012632761001586915,0.0015829121693968773,-6.169702443400204e-05,1.2633371696800773e-07,False,74136.5703125,0.0,0.0,-0.2299150675535202,2269.68994140625,0.03607833757996559,81.88663990790701,0.5565853118896484,forward_2026_0420_0428,-9.766097086583159e-08,-0.0006566303057106149,-4.8437500000053646e-05,-0.0007895507812499813,-5.058582881956042e-05,-0.00878653325731904,0.008189060648415859,0.0,0.008189060648415859
69,2026-04-20 05:45:00+00:00,9999.5146484375,9990.69921875,9918.548279149885,-1.0619338521729065e-06,-9.766098045374072e-08,5.0683484859700494e-05,0.0009200874567031861,0.0015781240072101355,-6.188422448608457e-05,9.20132025598176e-08,False,74115.7421875,0.0,0.0,-0.31178778409957886,2269.68994140625,0.03567295894026756,80.96655608692345,-0.4053802192211151,forward_2026_0420_0428,-9.76609804137496e-08,-0.00014063838489664082,-4.853515625002913e-05,-0.0009300781250000112,-5.0683484859703754e-05,-0.008925935918369543,0.008097048600211319,0.0,0.008097048600211319
70,2026-04-20 05:50:00+00:00,9999.5625,10006.2900390625,9918.548279149885,3.4813201260494395e-05,4.78538850957903e-06,4.589833889028754e-05,0.0,0.0015815598890185356,0.0030257304445366804,0.0,False,74303.1875,0.0,0.0,-0.45708128809928894,2271.030029296875,0.03567295894026756,81.01436098722206,0.006461081560701132,forward_2026_0420_0428,4.785388509676025e-06,0.001560533449274537,-4.375000000000906e-05,0.0006290039062499808,-4.5898338890237866e-05,-0.007379331690661739,0.008101790552058858,0.0,0.008101790552058858
71,2026-04-20 05:55:00+00:00,9999.5986328125,10008.5751953125,9918.284139819767,2.6287528008378198e-05,3.6134393379710363e-06,4.22850654031798e-05,0.00026387545466423037,0.0015770986210554838,0.0022911902697395105,2.6388699972046813e-08,False,74304.1328125,0.0,0.0,-0.437999963760376,2272.0400390625,0.03578909859061241,81.31426495982669,0.11614030599594116,forward_2026_0420_0428,3.613439337968316e-06,0.00022837197813374566,-4.013671875002789e-05,0.0008575195312499062,-4.228506540315813e-05,-0.007152644945103592,0.008131752877860872,0.0,0.008131752877860872
72,2026-04-20 06:00:00+00:00,9999.759765625,10026.73046875,9917.093439128663,0.00011788029852595172,1.6113928010196503e-05,2.617181877148311e-05,0.0011895111799240113,0.0015794914215803146,0.010201618550210423,1.1895589249160172e-07,False,74425.2734375,0.0,0.0,-0.800706684589386,2276.580078125,0.036311596632003784,82.66625749733066,0.522499144077301,forward_2026_0420_0428,1.611392801015299e-05,0.0018139718274787775,-2.4023437499964828e-05,0.002673046875000029,-2.617181877151431e-05,-0.005351647814047067,0.008266824347271096,0.0,0.008266824347271096
73,2026-04-20 06:05:00+00:00,9999.662109375,10017.5126953125,9917.093439128663,-7.190934794067208e-05,-9.765859609517963e-06,3.593742279069322e-05,0.0,0.0015760386595502496,-0.006196380121720064,0.0,False,74376.3203125,0.0,0.0,-1.0,2273.889892578125,0.036311596632003784,82.56857256488729,-0.05358405411243439,forward_2026_0420_0428,-9.765859609545124e-06,-0.0009193199584081047,-3.3789062499955946e-05,0.0017512695312500437,-3.5937422790732754e-05,-0.006266047895809312,0.0082571362573818,0.0,0.0082571362573818
74,2026-04-20 06:10:00+00:00,9999.55078125,10007.7431640625,9919.340805658605,-8.2376925740113e-05,-1.1133188680008132e-05,4.707021137259276e-05,0.0022496161460876466,0.001572826411575079,-0.007078341678713422,2.249692161076683e-07,False,74328.96875,0.0,0.0,-1.0,2270.89990234375,0.03532096743583679,80.21038150072854,-0.9906275272369385,forward_2026_0420_0428,-1.1133188679957051e-05,-0.0009752452077821383,-4.492187500004796e-05,0.0007743164062499197,-4.7070211372624016e-05,-0.0072351821704093044,0.008021398486332983,0.0,0.008021398486332983
75,2026-04-20 06:15:00+00:00,9999.48046875,10009.10546875,9921.152770399716,-5.226407823992539e-05,-7.031565871123117e-06,5.410144626642404e-05,0.0018137785196304323,0.0015702147502452135,-0.004478061913730787,1.8138600016226926e-07,False,74412.078125,0.0,0.0,-1.0,2268.969970703125,0.03452158346772194,78.32843622938253,-0.7993840575218201,forward_2026_0420_0428,-7.031565871118417e-06,0.00013612506487903353,-5.195312499994831e-05,0.0009105468749999179,-5.41014462663858e-05,-0.007100041995172779,0.007833250584785042,0.0,0.007833250584785042
76,2026-04-20 06:20:00+00:00,9999.6044921875,10014.3212890625,9922.431744271185,9.115098301926345e-05,1.240298812399238e-05,4.169912916202719e-05,0.001280254125595093,0.001568287843838334,0.007908452260530656,1.28032064225346e-07,False,74372.0390625,0.0,0.0,-1.0,2272.570068359375,0.03395823389291763,77.17246591939147,-0.5633507966995239,forward_2026_0420_0428,1.2402988123882963e-05,0.0005211075384092823,-3.9550781249952927e-05,0.0014321289062499964,-4.1699129162076076e-05,-0.006582634342170102,0.007717551827143248,0.0,0.007717551827143248
77,2026-04-20 06:25:00+00:00,9999.7021484375,10020.6767578125,9923.032932075288,7.193385677724411e-05,9.766011253374767e-06,3.193352514281708e-05,0.0006017895936965942,0.0015653542941436172,0.006238769448917209,6.018133958865682e-08,False,74372.0390625,0.0,0.0,-1.0,2275.4599609375,0.033693764358758926,76.66881173161892,-0.2644694149494171,forward_2026_0420_0428,9.766011253464768e-06,0.0006346379915871392,-2.978515624996181e-05,0.002067675781249889,-3.193352514285763e-05,-0.005952173940421135,0.007667109539217503,0.0,0.007667109539217503
78,2026-04-20 06:30:00+00:00,9999.845703125,10040.837890625,9921.467396584298,0.00010558308101673523,1.4355896342615674e-05,1.7578087234578207e-05,0.0015639715194702148,0.0015693958848714828,0.009147147692069183,1.5640181039938202e-07,False,74530.09375,0.0,0.0,-1.0,2279.780029296875,0.034379784017801285,78.37834501532325,0.6860185861587524,forward_2026_0420_0428,1.4355896342577168e-05,0.002011953214315687,-1.5429687500012612e-05,0.004083789062500065,-1.7578087234570994e-05,-0.003952196221596926,0.007837955438735384,0.0,0.007837955438735384
79,2026-04-20 06:35:00+00:00,9999.82421875,10042.20703125,9920.32118561473,-1.6087170477673855e-05,-2.148470650230736e-06,1.972652011880443e-05,0.0011450659036636353,0.0015653055161237717,-0.0013725558869654567,1.1450835719453118e-07,False,74569.9375,0.0,0.0,-1.0,2279.179931640625,0.034882187843322754,79.5027825042198,0.5024026036262512,forward_2026_0420_0428,-2.148470650276124e-06,0.00013635720842364307,-1.7578125000028422e-05,0.004220703124999892,-1.972652011883458e-05,-0.00381637792361722,0.007950418003863454,0.0,0.007950418003863454
